ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
528836,10.64807018,10.81348811,11.03963772,11.93040028,-21.4708,1.622721176,-10.14205248,-0.1654179313,-1.282330095,-0.8907625553,1221.526444,1008.091215,0.1494832887,0.222886555,0.5453730569,0.7944373997,0.768993223,0.6119124342,0.3199792275,0.6922126008,0.8419828598,0.45792,0,0.00857,0.031227,2
529855,10.366948,10.98872423,11.08176195,11.99418181,-20.7356,2.576385906,-10.179763,-0.6217762372,-1.627233819,-0.9124198604,227.3145997,3328.089611,0.6974604083,0.6417252735,0.551089509,0.883021866,0.8817293043,0.6802753597,0.2335163299,0.6433692757,0.9895101707,0.558063,0.497984,0.001085,0.028043,2
535050,10.61471301,10.83897692,11.04219279,11.92428061,-21.5868,1.574657258,-9.935586859,-0.2242639146,-1.309567601,-0.8820878177,803.1292196,65317.1688,0.7413712026,0.4871520963,0.3294679499,0.9747453473,0.9819721799,0.8361879675,-1.105787635,0.4988531616,0.6495754198,1.800526,0.866079,0.001628,0.041409,2
536146,10.51045742,10.81057235,10.98696884,11.88730075,-21.2807,2.102108056,-10.06154868,-0.3001149286,-1.376843329,-0.9003319046,684.646921,1132.023072,0.930023898,0.6941984373,0.2645510333,,,,-0.1546279214,0.5056968247,0.7404443731,2.463995,0.908782,-0.001063,0.067625,2
542662,10.50112348,10.66313719,10.89067183,11.98396721,-20.3996,3.567283528,-10.58742351,-0.1620137139,-1.482843731,-1.093295374,408.9266134,1312.044383,0.4012730818,0.3121394232,0.4013310858,,,,0.08995951153,0.650385219,0.9581426578,0.333313,0.340058,-0.003717,0.038252,2
544697,10.54860401,10.96086992,11.10295284,11.92954446,-21.3838,1.634213526,-9.998249672,-0.4122659074,-1.380940451,-0.826591629,897.1243203,2376.462706,0.3358889924,0.3272173497,0.4869118673,,,,0.1434904418,0.7315884456,0.913908702,1.244011,0.745128,-0.004557,0.061665,2
545003,10.2572421,10.38786993,10.62847891,11.91307536,-19.2471,2.142782585,-13.02078798,-0.1306278324,-1.65583326,-1.284596443,77.6873227,1107.718328,0.7346990729,0.6229131422,0.4784910234,,,,0.3802063939,0.9438973084,0.8703511296,0.143116,0.143827,-0.000616,0.031213,2
549090,10.30219437,10.65806834,10.81663669,11.76638538,-20.5508,1.725723882,-10.10178166,-0.3558739711,-1.464191016,-0.9497486951,196.7684505,464.2292701,0.8263107261,0.5993408034,0.3432658375,,,,0.4342549641,0.5925299707,0.8789884811,1.19328,0.768462,-0.000721,0.040032,2
551190,10.40381245,10.67721668,10.86271314,11.78619657,-20.9457,1.677820597,-10.0306852,-0.2734042284,-1.382384114,-0.9234834251,319.7109,1003.988285,0.4008473973,0.39340758,0.5231597705,,,,0.3696145353,0.7131154559,0.8595363061,1.206676,0.718107,-0.009922,0.070744,2
551541,10.15771942,10.88153379,10.95667175,11.83617787,-20.7494,3.314554361,-9.706679442,-0.7238143719,-1.678458454,-0.8795061159,264.678363,1879.178921,0.3176665642,0.4030869856,0.6455256861,,,,0.2784605011,0.6176946466,0.9923208303,1.164751,0.759982,-0.005133,0.037534,2
558067,10.29134236,10.8056524,10.9215882,11.8624437,-21.0011,3.384932729,-9.633893521,-0.5143100435,-1.57110134,-0.9408554931,472.8842024,2369.927742,0.3654382597,0.4293719403,0.6264903797,0.8683136495,0.9050278638,0.8286006083,0.5163374965,0.5823264254,0.7226956944,1.358417,0.78241,0.018655,0.057296,2
564268,10.41753538,10.59638152,10.81713041,11.73997499,-20.6404,1.665597913,-10.14124595,-0.1788461358,-1.322439611,-0.9228445798,284.9732005,452.5056182,0.5356359377,0.3020527049,0.2950200824,,,,-0.6805511587,0.7829872601,0.8793290669,1.20462,0.690583,-0.005471,0.042893,2
577719,10.38185575,10.60334278,10.80759844,11.74963795,-20.7696,1.651631908,-10.00190516,-0.2214870305,-1.367782203,-0.9420395098,597.8796508,330.7569916,0.1896141129,0.2548325227,0.5448107017,0.1692765888,0.3559604104,0.8438236382,0.2731959273,0.7625424253,0.9055812327,1.340154,0.789411,0.004057,0.043339,2
580250,10.50820058,10.66250966,10.89320281,11.76553023,-21.1326,1.655371749,-10.08145678,-0.1543090782,-1.257329651,-0.8723274252,1234035.636,218084.6149,0.7961658183,0.5438017074,0.3278722973,,,,0.451520554,0.5240703509,0.7049690894,,,,,2
580406,10.50928846,10.55539678,10.83398423,11.69820673,-20.6325,1.719501007,-10.29264496,-0.04610831777,-1.188918269,-0.8642224959,427.1280922,530.6441088,0.7884239973,0.4745736406,0.2792979433,0.9062056112,0.9116832163,0.7138211786,0.5754644407,0.5518687614,0.6574250965,1.300967,0.780783,0.000634,0.035439,2
586836,10.25966785,10.17986258,10.52262574,11.5758469,-19.4718,1.864729202,-11.50149731,0.07980527004,-1.316179052,-1.053221153,258.6877397,461.1122097,0.6701714046,0.4697654855,0.3733140129,,,,-0.69470908,0.7637318304,0.92370615,0.23763,0.218706,0.001244,0.028869,2
588399,10.34511743,9.931578488,10.4868455,11.80422293,-19.5193,1.670018214,,0.4135389394,-1.459105505,-1.31737743,64.79401082,221.8760916,0.3309072418,0.3615400412,0.5513969892,,,,-0.08103134991,0.8261004438,0.896844411,0.11015,0.10941,0.00068,0.033744,2
590218,10.39016958,10.58751007,10.80098347,11.73756883,-20.6494,1.619521732,-10.13593096,-0.1973404862,-1.347399249,-0.9365853592,695.5976956,709.5735527,0.763680844,0.5063913033,0.3266776722,0.8548337749,0.8863239018,0.7887542336,0.5190810072,0.5366747425,0.7985246828,2.449615,0.900409,0.004715,0.07531,2
623877,10.20507127,10.42535217,10.63006076,11.4698354,-20.3521,1.688816257,-9.911273536,-0.2202808978,-1.264764127,-0.8397746383,320.0299705,214.959472,0.4806288183,0.4062078075,0.4621046014,0.9634782449,0.9319085284,0.5002516267,0.6337625685,0.5760299901,0.6238230247,0.582442,0.517424,-0.006005,0.011047,2
642671,10.18005416,9.551919347,10.27187295,11.44475376,-19.2335,1.52979775,-11.99346224,0.6281348088,-1.264699602,-1.172880813,57.84887758,209.3487793,0.127692746,0.1463012782,0.3865432069,0.9674207485,0.9551485481,0.5919099484,0.2501131881,0.7393594889,0.9081615668,0.051027,0.042553,0.002585,0.039668,2
669546,8.65259518,9.076059874,9.215046925,10.53434165,-16.7585,-1.206298548,-9.769329615,-0.4234646944,-1.881746475,-1.31929473,10.60831861,52.34171402,0.2715701546,0.2676430497,0.4549345518,0.9735384039,0.913521654,0.3702371062,0.09478836992,0.8532158104,0.9725556464,0.257562,0.161102,0.016268,0.045446,3
671157,8.348631169,9.179764715,9.239526978,10.25991815,-16.6303,-0.2941761939,-9.508211392,-0.8311335453,-1.911286984,-1.020391176,15.08086063,73.39266461,0.3532049687,0.3625975052,0.526506907,0.8910440892,0.6742812641,0.3192870574,0.1905153016,0.6812578972,0.8649518254,0.086493,0.091517,0.006477,-0.175613,3
677438,8.248363443,9.080464547,9.140102542,10.30036694,-15.6863,-0.8140899191,-9.940132081,-0.8321011042,-2.052003501,-1.160264402,2.31015674,25.6943504,0.7328171947,0.4931908018,0.3423272713,0.985224504,0.9274390321,0.3037015049,-0.03739442015,1.085862545,1.033742113,0.180399,0.160003,-0.001393,0.006459,3
679172,8.335155759,8.32427076,8.630777357,9.25167969,-16.9547,-0.4249933463,-9.274004978,0.01088499854,-0.9165239315,-0.6209023338,0.9096334533,1.877406256,0.4714764418,0.4200654116,0.4900895235,0.8171707634,0.7164622887,0.4857772825,0.02779700874,1.114470383,1.048645866,0.074015,0.075377,-0.004833,0.0144,3
679464,8.248607126,9.383113782,9.413861514,10.40535849,-16.2871,-0.5355806324,-9.516583478,-1.134506656,-2.156751364,-0.9914969753,8.046831331,106.0763894,0.2607994248,0.2667396652,0.4659535812,0.9916957969,0.966080623,0.3423328082,0.1009119926,0.9171691014,1.111733178,0.218758,0.212005,-0.008234,-0.14282,3
684589,8.500576375,9.200052618,9.279149532,10.51256653,-16.6364,-0.8173223052,-9.802905985,-0.6994762432,-2.011990158,-1.233417001,2.257926033,47.60665522,0.08360068516,0.2043836593,0.69127262,0.9209021511,0.8887792879,0.5683110189,0.1071127589,0.8988787351,0.9065971629,0.031603,0.03655,-0.015043,-0.198778,3
685740,8.521123218,9.343559644,9.404449809,10.45075152,-16.1561,-0.1278483597,-10.3009942,-0.8224364255,-1.929628303,-1.046301713,38.71463252,98.42593784,0.8230207588,0.3071756316,0.1496800711,,,,-0.03609618398,0.9538544182,1.020834598,0.081217,0.065065,-0.019472,-0.189476,3
691469,8.406080289,8.815949236,8.958702306,10.29090498,-15.9407,-1.437980752,-10.18634125,-0.4098689466,-1.884824696,-1.332202679,27.96065082,39.50057113,0.3602142947,0.3748662477,0.5388854211,0.9342983094,0.8902296263,0.518259987,0.1628521117,0.6958354444,1.016597489,0.276784,0.196218,-0.018788,-0.104989,3
691886,8.401943657,9.325231612,9.374185748,10.10083688,-16.8886,-1.181884542,-9.590376023,-0.9232879553,-1.698893226,-0.7266511353,27.2263369,34.01878414,0.3798706657,0.278219201,0.3700880201,0.4462520339,0.3818219294,0.4601972276,0.06340558487,0.9127604603,1.065620845,0.524398,0.31747,-0.022136,-0.051459,3
694422,8.293343718,8.681780686,8.830645161,9.660148318,-16.6147,-0.09636171626,-9.641688768,-0.388436968,-1.3668046,-0.8295031569,11.08823709,24.82938478,0.4501323155,0.4383588772,0.5390458784,0.9044900855,0.8380600206,0.499160903,0.08711620081,0.8012520181,0.9937908215,0.17278,0.154808,-0.003973,0.013796,3
699614,8.370148108,8.603799234,8.803530826,9.565807584,-16.5688,-0.2341828785,-9.501879359,-0.2336511257,-1.195659476,-0.762276758,13.6004748,9.632977571,0.2360000194,0.2754374939,0.5155208021,0.7961907301,0.7298083723,0.5401038938,0.2135567933,0.8065729357,0.9040124835,0.187171,0.148081,0.00453,-0.001885,3
703180,8.458723669,9.560638465,9.593693468,10.61844288,-16.7152,-0.7795692587,-9.537624799,-1.101914796,-2.15971921,-1.024749411,29.33479838,227.1815627,0.4640050526,0.3117832226,0.3526777575,,,,-0.1019346224,0.7803058103,0.8886612708,0.191725,0.178431,-0.00847,-0.153797,3
704691,8.243214269,9.205605699,9.250555144,10.30061061,-16.2082,0.1861983589,-9.750698326,-0.9623914302,-2.057396344,-1.050055469,20.58259852,108.7126557,0.4840472918,0.3579576307,0.3957926467,0.8862899333,0.8267392041,0.5263706362,0.2416217259,0.8120622271,0.8262522141,0.201111,0.174014,0.004005,-0.00146,3
711649,8.243707305,9.025986245,9.092345761,10.41184202,-15.8302,-0.6378107077,-9.922836414,-0.78227894,-2.168134713,-1.319496257,8.250343465,45.31129002,0.3693905024,0.2594912272,0.3510729704,0.8506404449,0.6150033753,0.3268178832,0.05960982053,0.8334621386,0.9679952993,0.209336,0.178474,-0.000564,0.021381,3
713791,8.351523997,9.215693129,9.271346488,9.791155145,-16.6648,-1.358762515,-9.519324949,-0.8641691321,-1.439631147,-0.5198086563,20.44795383,15.38606463,0.3388585008,0.29037007,0.4238544657,0.9030037487,0.8921357986,0.6472154075,0.1951737244,0.906084172,0.9823808407,0.215835,0.17521,-0.000208,0.002334,3
723141,8.589702138,9.390247452,9.454064924,10.59913689,-16.852,-0.3856886862,-9.807051819,-0.8005453134,-2.009434748,-1.145071963,9.469966151,124.0654849,0.2563780906,0.3123401251,0.5599553111,0.9707631256,0.9184915071,0.4030905419,0.09478540676,0.8870488822,0.9736854963,0.325106,0.282493,-0.007102,-0.04937,3
724892,8.631556179,8.940956295,9.1142754,10.37656918,-16.3318,0.103674224,-10.27636719,-0.3094001161,-1.745013002,-1.262293781,9.723355036,72.4962812,0.4470773261,0.3196714918,0.3751911043,0.8946635695,0.7080688845,0.3440662295,0.1210524519,0.8676364917,0.873873729,0.107307,0.066952,-0.008927,-0.143374,3
726051,8.718487534,9.735833574,9.775677665,10.88264022,-16.9485,-0.4752137578,-9.801172169,-1.01734604,-2.164152687,-1.106962555,22.03064276,353.3343667,0.3826447081,0.4497998421,0.6396974965,,,,-0.516276242,0.5395816414,0.7797127445,0.226807,0.188456,-0.010757,-0.123476,3
728385,8.277094559,9.771127959,9.784833001,10.84951355,-16.2263,-0.4432132525,-9.678840414,-1.4940334,-2.572418994,-1.064680552,8.20595199,764.6712446,0.6568971376,0.6509090324,0.6196592059,0.9860000305,0.992309639,0.9552576148,0.167675329,0.8457865243,0.9764756396,0.120423,0.140047,0.020071,-0.15157,3
729106,8.23871597,9.242960489,9.283969019,10.55185287,-15.9907,-1.414290519,-9.790894595,-1.004244519,-2.313136903,-1.267883854,14.00367414,178.8525365,0.2043783646,0.2855694189,0.5879220459,0.9608583987,0.9093537687,0.4411683952,-0.08930389791,0.9330944082,0.9680001274,0.156686,0.126363,-0.017211,-0.189155,3
733868,8.425289616,9.736424799,9.757138193,10.91748231,-16.821,-1.668796869,-9.582649179,-1.311135183,-2.492192694,-1.160344117,23.66921058,328.7750032,0.7849293846,0.6801989517,0.4857255034,,,,-0.08081807075,0.7442896789,0.8041530688,0.149935,0.128578,0.021876,-0.166653,3
734691,8.454498395,9.832041454,9.849877263,10.79474176,-16.3267,-0.06546640804,-10.080003,-1.377543059,-2.340243367,-0.9448644981,13.82167511,307.6434015,0.8587976822,0.7444603232,0.4521237477,,,,0.07546413098,0.817945972,1.105969039,0.076625,0.067354,0.00259,0.007427,3
736231,8.535110631,9.888497003,9.907331187,10.88275628,-16.7539,0.1711418391,-9.660358116,-1.353386372,-2.347645646,-0.9754250894,42.60836367,384.9505629,0.1663618077,0.270371014,0.6286454674,,,,0.1987384103,0.8139534492,0.9476914638,0.188442,0.143922,0.002733,-0.117146,3
736805,8.714446454,9.756236184,9.793991672,10.87546748,-16.8754,-1.462095666,-10.12245634,-1.04178973,-2.16102103,-1.081475812,49.13464866,181.8982379,0.5694539127,0.4790921867,0.4745932573,0.9070219559,0.8816744363,0.5982435412,-0.03233628311,0.5827801458,0.8301603185,0.374071,0.205932,0.014215,0.006891,3
741345,8.359927064,9.828102136,9.842634057,10.86129692,-16.3383,0.2245308778,-9.839490697,-1.468175072,-2.501369858,-1.018662865,81.54301069,392.6649077,0.7092996807,0.5335485235,0.4038590297,,,,-0.2745247657,1.019918047,1.057028769,0.152181,0.154429,-0.014168,-0.15329,3
743276,8.685398176,9.734675978,9.771812887,10.84532623,-16.6839,-0.2522399958,-10.21471432,-1.049277802,-2.159928055,-1.073513345,51.59481253,221.2309001,0.6121040111,0.3993575445,0.3467644479,,,,0.1012247514,0.9017556321,0.9838190178,0.223079,0.148628,0.011845,-0.153267,3
744635,8.632951678,9.786301622,9.815787103,10.84024764,-16.8051,-0.6718925474,-10.00009065,-1.153349944,-2.207295959,-1.024460534,45.52007571,250.5639354,0.2119463332,0.3072741838,0.6226256214,,,,0.02407371058,0.9158623857,1.045093779,0.291837,0.230271,-0.004132,-0.149427,3
746010,8.426331007,9.661407953,9.685975714,10.60923868,-16.9158,-0.09512546108,-9.560678734,-1.235076946,-2.18290767,-0.9232629628,34.21285684,152.912827,0.9014570142,0.568905872,0.2287158519,,,,-0.26525718,0.6650588339,1.305429058,0.24312,0.167667,-0.002201,0.001742,3
747856,8.625476146,9.748710972,9.780238531,10.84747933,-16.6449,0.06804263761,-10.10324194,-1.123234826,-2.22200318,-1.067240796,38.02062621,159.5886607,0.5665594461,0.5149840134,0.5254770155,,,,0.0466959694,0.8493778977,0.9773246918,0.221572,0.176728,-0.02464,-0.112828,3
749202,8.358145839,9.76796288,9.784545366,10.7699985,-16.5544,-0.9482382987,-9.824781838,-1.409817041,-2.411852659,-0.9854531322,42.99420051,328.5033781,0.6084279083,0.5300368358,0.5014463816,,,,0.1786019449,0.8833333775,0.9374103917,0.30049,0.187241,-0.002471,-0.020223,3
750884,8.247736202,9.102670459,9.159444993,9.991677811,-16.2335,-0.2983183583,-9.756009014,-0.8549342566,-1.743941609,-0.832232818,20.39099616,27.20840202,0.187740125,0.2100120348,0.4467947372,0.7297064431,0.6653905196,0.5424918277,0.1196560332,0.8696025286,0.9861281497,0.272201,0.221346,0.01717,-0.122977,3
751607,8.43982593,9.785489592,9.804654336,10.77896992,-16.9739,-1.209804876,-9.574036395,-1.345663662,-2.339143991,-0.9743155848,5.977430402,206.5434285,0.537577923,0.3850740427,0.3869856881,,,,-0.1587635834,0.9090976324,0.8930935148,0.032701,0.021805,0.001224,-0.187935,3
752107,8.361056779,9.693277157,9.71303091,10.7107654,-16.6413,-0.4054611984,-9.482989622,-1.332220377,-2.349708624,-0.9977344937,27.16622262,334.6095742,0.7241813502,0.5704876131,0.4286760899,,,,-0.04434916415,0.5664853602,0.7699805828,0.145344,0.081373,0.012219,-0.164025,3
753476,8.423129463,9.71396161,9.73564199,10.74175062,-16.8827,-0.5516638532,-9.451179496,-1.290832147,-2.318621153,-1.006108626,16.71505347,310.1389693,0.7826247644,0.4578612028,0.2714243157,,,,-0.07937535721,0.781754708,0.8378079062,0.276395,0.22376,0.014073,-0.131606,3
755362,8.483449512,9.622676081,9.65310283,10.81624695,-16.078,-0.6548009886,-10.39817678,-1.139226569,-2.332797439,-1.163144121,34.14387981,176.019185,0.2539556026,0.2791135424,0.4981915581,,,,-0.1163711486,0.8140509103,1.048507018,0.29906,0.260681,-0.006057,0.007953,3
756087,8.325875856,9.778936055,9.793973828,10.728308,-16.6607,-1.146436445,-9.498118347,-1.453060199,-2.402432147,-0.9343341748,33.96405593,200.678221,0.4450809254,0.4033877555,0.4922470524,,,,-0.03791855488,0.6208469322,0.89858531,0.197727,0.157533,0.002856,0.015484,3
756421,8.723495319,9.611164877,9.664058069,10.83433227,-16.6507,0.2220213852,-10.28993989,-0.8876695579,-2.110836951,-1.170274201,57.14887247,135.2869786,0.3211895807,0.3134102818,0.479797424,,,,-0.2035457597,0.9076367463,1.071552769,0.342807,0.122474,0.002779,0.011774,3
756655,8.521253272,9.62531976,9.658217432,10.81486424,-16.8682,-1.161624025,-9.741756348,-1.104066488,-2.293610971,-1.156646811,31.10760597,86.97522124,0.5273836913,0.4935993128,0.5372808417,,,,0.1273360982,0.912072217,0.970535745,0.220875,0.09341,-0.02855,-0.125779,3
757830,8.559052669,9.533020232,9.576845047,10.81096587,-16.6572,-1.327523214,-10.08137876,-0.9739675633,-2.251913202,-1.234120824,4.335659294,119.6745097,0.3647052129,0.3565053509,0.5036159631,,,,-0.00364282443,0.9447163853,0.6544215203,0.271769,0.232,0.003059,0.028139,3
758506,8.334128045,9.740766288,9.757468282,10.76474753,-16.8673,-0.4883603495,-9.362668959,-1.406638243,-2.430619481,-1.007279245,20.22576189,319.1394939,0.1547147108,0.2210385011,0.5297623648,,,,0.1108249296,0.8169013199,1.017877282,0.230271,0.188787,-0.038178,-0.12994,3
759016,8.590320532,9.593273477,9.634398541,10.80114138,-16.7383,-0.4096365703,-9.720378676,-1.002952945,-2.210820845,-1.166742836,6.479691544,123.3634691,0.810004467,0.464491302,0.2540264337,,,,-0.2050343121,0.9661306893,0.9072103635,0.066229,0.059164,0.007506,0.023612,3
761100,8.217409163,9.686584224,9.701083274,10.75002458,-16.0183,-0.07640212941,-9.525558828,-1.469175061,-2.532615418,-1.048941306,26.30500382,410.0514012,0.4263807632,0.4310568755,0.5540956681,,,,0.07601656165,0.8768661831,0.9745031378,0.153476,0.100265,0.000345,0.003752,3
763079,8.344883279,9.561303014,9.586918001,10.74926856,-16.8799,-0.6824122922,-9.527117004,-1.216419735,-2.404385283,-1.162350561,1.717880255,80.27278169,0.6037253359,0.4688028509,0.4299907126,,,,0.246139085,0.9061340783,0.8686537294,0.101882,0.073658,0.001526,0.013181,3
763264,8.471345894,9.655956552,9.683457681,10.71674169,-16.9745,-0.925675997,-9.513055861,-1.184610657,-2.245395791,-1.033284004,42.9582464,231.9522271,0.1167691487,0.1577427961,0.4393333603,0.9781203293,0.9783230683,0.70657624,0.05140380577,0.8010995882,0.8347964864,0.226857,0.125706,-0.050041,-0.156369,3
764287,8.322689056,9.644150329,9.6643882,10.76875138,-16.6643,-1.667181869,-9.412729941,-1.321461273,-2.44606232,-1.104363177,29.01647129,339.9730965,0.4786912441,0.454144172,0.5319499886,,,,0.1805421482,0.8235070899,0.9991158538,0.187591,0.119771,-0.008272,-0.146297,3
765275,8.315976306,6.490883834,8.322424878,8.905190057,-15.3,-1.124322785,,1.825092471,-0.5892137516,-0.5827651795,923.9669073,5892.782418,0.9405515681,0.3841324022,0.1045989543,0.7879474271,0.6425804335,0.4350590078,0.08181022148,0.9508259312,0.9235595836,0.066287,0.051724,-0.005328,-0.221105,3
769353,8.576557292,9.320373504,9.392394644,10.61106172,-16.7263,0.2238639927,-9.835222083,-0.7438162122,-2.034504424,-1.218667071,15.87923667,128.9298253,0.5231204222,0.4063230345,0.4245778402,,,,-0.0935614173,0.6975314752,1.003979371,0.042495,0.025254,0.001143,-0.154444,3
769481,8.289591486,9.614555693,9.634634686,10.71774188,-16.4295,-0.5897869608,-9.624366143,-1.324964207,-2.428150391,-1.083107191,16.97442989,160.6793445,0.4844558715,0.5255503995,0.6372529557,0.9901003992,0.9882668198,0.646990994,0.1077318417,0.9137615815,0.9822668567,0.248415,0.120775,0.037652,-0.160282,3
